User_id,Product_id,Score
d3e28b084c44e93d,502733,23321.2728267
d3e28b084c44e93d,569394,23173.4620013
d3e28b084c44e93d,494292,23133.0245389
d3e28b084c44e93d,517219,23104.1040277
d3e28b084c44e93d,517220,23082.4395349
d3e28b084c44e93d,494304,23078.863307
d3e28b084c44e93d,559778,23073.9031831
d3e28b084c44e93d,551369,23056.3556249
d3e28b084c44e93d,551364,23056.3556249
d3e28b084c44e93d,623919,23041.406444
d3e28b084c44e93d,559756,23041.406444
d3e28b084c44e93d,611443,23032.2223551
d3e28b084c44e93d,502657,23032.2223551
d3e28b084c44e93d,585684,23014.5775587
d3e28b084c44e93d,502661,23010.5578624
d3e28b084c44e93d,547311,23010.5578624
d3e28b084c44e93d,506755,23010.5578624
d3e28b084c44e93d,517611,23010.5578624
d3e28b084c44e93d,585683,22988.5801673
d3e28b084c44e93d,517332,22960.729529
d3e28b084c44e93d,551507,22946.1371426
d3e28b084c44e93d,556475,22942.6902048
d3e28b084c44e93d,548503,22940.0375158
d3e28b084c44e93d,548496,22940.0375158
d3e28b084c44e93d,585238,22937.3848268
d3e28b084c44e93d,564661,22934.7321377
d3e28b084c44e93d,502742,22929.6915092
d3e28b084c44e93d,497635,22928.8936356
d3e28b084c44e93d,433841,22921.7334421
d3e28b084c44e93d,517334,22895.7360507
d3e28b084c44e93d,504527,22895.7360507
d3e28b084c44e93d,512186,22893.5696015
d3e28b084c44e93d,440515,22595.6901999
d3e28b084c44e93d,468901,22555.2353936
d3e28b084c44e93d,399078,22543.0793994
d3e28b084c44e93d,468902,22526.2267953
d3e28b084c44e93d,405319,22525.7365978
d3e28b084c44e93d,298729,22521.4149066
d3e28b084c44e93d,399074,22521.4149066
d3e28b084c44e93d,440548,22519.8644753
d3e28b084c44e93d,370152,22516.5525089
d3e28b084c44e93d,440504,22502.532881
d3e28b084c44e93d,470702,22497.5407052
d3e28b084c44e93d,448192,22487.7129904
d3e28b084c44e93d,440551,22478.701939
d3e28b084c44e93d,438649,22470.9822717
d3e28b084c44e93d,372926,22462.391277
d3e28b084c44e93d,448181,22424.3676696
d3e28b084c44e93d,381339,22416.0510844
d3e28b084c44e93d,443249,22409.6887644
d3e28b084c44e93d,421096,22406.5498356
d3e28b084c44e93d,418264,22401.7306973
d3e28b084c44e93d,405307,22401.7306973
d3e28b084c44e93d,518942,22077.5287784
d3e28b084c44e93d,518936,22077.5287784
d3e28b084c44e93d,518948,22055.8642856
d3e28b084c44e93d,518944,22055.8642856
d3e28b084c44e93d,518950,22055.8642856
d3e28b084c44e93d,328628,22053.3922799
d3e28b084c44e93d,518943,22023.3675465
d3e28b084c44e93d,518935,21980.038561
d3e28b084c44e93d,495120,21968.7685275
d3e28b084c44e93d,333491,21962.5713134
d3e28b084c44e93d,341042,21922.3204095
d3e28b084c44e93d,341043,21922.3204095
d3e28b084c44e93d,575873,21896.3413651
d3e28b084c44e93d,252378,21868.5104459
d3e28b084c44e93d,495109,21858.2796144
d3e28b084c44e93d,495020,21853.9467159
d3e28b084c44e93d,312225,21833.2312396
d3e28b084c44e93d,523103,21832.2822231
d3e28b084c44e93d,529996,21830.1157739
d3e28b084c44e93d,298726,21792.0687034
d3e28b084c44e93d,309958,21770.3609512
d3e28b084c44e93d,603593,21755.0188298
d3e28b084c44e93d,619794,21712.8089355
d3e28b084c44e93d,531840,21685.784348
d3e28b084c44e93d,552867,21656.6047685
d3e28b084c44e93d,565463,21471.9653043
d3e28b084c44e93d,480645,21438.5943821
d3e28b084c44e93d,480607,21254.8625118
d3e28b084c44e93d,509638,21189.9387877
d3e28b084c44e93d,451827,21180.725258
d3e28b084c44e93d,425912,21143.1013716
d3e28b084c44e93d,509639,21104.1255745
d3e28b084c44e93d,594918,21066.4151693
d3e28b084c44e93d,498011,21028.6130521
d3e28b084c44e93d,548343,20975.4242997
d3e28b084c44e93d,548506,20957.9292201
d3e28b084c44e93d,498024,20946.2879796
