User_id,Product_id,Score
ff25b8f494415ab8,360550,11691.418817
ff25b8f494415ab8,312517,11604.0662579
ff25b8f494415ab8,310423,11387.5646735
ff25b8f494415ab8,234771,11383.4050278
ff25b8f494415ab8,338278,11252.5174915
ff25b8f494415ab8,368459,11144.3376021
ff25b8f494415ab8,338260,11135.3365764
ff25b8f494415ab8,364237,11095.6770012
ff25b8f494415ab8,376942,11081.4677635
ff25b8f494415ab8,338259,11070.8620685
ff25b8f494415ab8,368468,11066.7024228
ff25b8f494415ab8,368452,10987.4714769
ff25b8f494415ab8,295690,10979.8142666
ff25b8f494415ab8,295692,10972.8483141
ff25b8f494415ab8,349913,10954.4008923
ff25b8f494415ab8,347724,10950.2412466
ff25b8f494415ab8,368466,10947.954843
ff25b8f494415ab8,360544,10839.4853275
ff25b8f494415ab8,358232,10733.7424914
ff25b8f494415ab8,330909,10722.2294749
ff25b8f494415ab8,330903,10695.191778
ff25b8f494415ab8,290019,10695.191778
ff25b8f494415ab8,330917,10674.3935496
ff25b8f494415ab8,338479,10667.7037889
ff25b8f494415ab8,338267,10667.7037889
ff25b8f494415ab8,358230,10667.1881606
ff25b8f494415ab8,338515,10659.2774373
ff25b8f494415ab8,358231,10646.3899323
ff25b8f494415ab8,344612,10646.3899323
ff25b8f494415ab8,338487,10646.3899323
ff25b8f494415ab8,338524,10636.9323242
ff25b8f494415ab8,338268,10636.5064463
ff25b8f494415ab8,338269,10628.187155
ff25b8f494415ab8,298861,10619.3522354
ff25b8f494415ab8,344614,10615.1925897
ff25b8f494415ab8,298862,10598.554007
ff25b8f494415ab8,269250,10586.1899629
ff25b8f494415ab8,295694,10481.3509807
ff25b8f494415ab8,335440,10477.7242731
ff25b8f494415ab8,344592,10425.7287022
ff25b8f494415ab8,344609,10425.7287022
ff25b8f494415ab8,344591,10417.4094109
ff25b8f494415ab8,269309,10415.8810852
ff25b8f494415ab8,269310,10411.7214395
ff25b8f494415ab8,269306,10411.7214395
ff25b8f494415ab8,269307,10395.0828568
ff25b8f494415ab8,468902,10369.363166
ff25b8f494415ab8,381339,10368.5170222
ff25b8f494415ab8,405319,10365.5488842
ff25b8f494415ab8,468901,10364.521786
ff25b8f494415ab8,372926,10359.5159965
ff25b8f494415ab8,219334,10335.4813168
ff25b8f494415ab8,448192,10334.8671699
ff25b8f494415ab8,219335,10323.0023798
ff25b8f494415ab8,418264,10316.8007169
ff25b8f494415ab8,443249,10316.8007169
ff25b8f494415ab8,440515,10314.2403941
ff25b8f494415ab8,440504,10314.2403941
ff25b8f494415ab8,470702,10311.6800713
ff25b8f494415ab8,298729,10311.6800713
ff25b8f494415ab8,399074,10311.6800713
ff25b8f494415ab8,440548,10310.0807484
ff25b8f494415ab8,448181,10307.5204256
ff25b8f494415ab8,421096,10297.1213114
