User_id,Product_id,Score
f26e5efff19877bd,569394,14742.0291086
f26e5efff19877bd,289240,14605.6253818
f26e5efff19877bd,289248,14601.2718364
f26e5efff19877bd,289247,14601.2718364
f26e5efff19877bd,289235,14601.2718364
f26e5efff19877bd,288153,14564.9609219
f26e5efff19877bd,289237,14546.3044222
f26e5efff19877bd,502733,14538.9382376
f26e5efff19877bd,328628,14386.1033512
f26e5efff19877bd,374254,14376.3343961
f26e5efff19877bd,480607,14305.1919755
f26e5efff19877bd,318935,14302.9335243
f26e5efff19877bd,289222,14269.4069304
f26e5efff19877bd,328614,14209.8907771
f26e5efff19877bd,280670,14190.3786649
f26e5efff19877bd,448192,14150.7418517
f26e5efff19877bd,330917,14130.5600281
f26e5efff19877bd,370152,14122.8546956
f26e5efff19877bd,330903,14117.4993919
f26e5efff19877bd,290019,14117.4993919
f26e5efff19877bd,468902,14115.6221275
f26e5efff19877bd,448181,14108.5116379
f26e5efff19877bd,440548,14108.5116379
f26e5efff19877bd,330909,14100.0852102
f26e5efff19877bd,298729,14096.265838
f26e5efff19877bd,399074,14096.265838
f26e5efff19877bd,405319,14092.783825
f26e5efff19877bd,470702,14091.0974562
f26e5efff19877bd,440515,14091.0974562
f26e5efff19877bd,399078,14087.5587472
f26e5efff19877bd,430217,14084.3736079
f26e5efff19877bd,559778,14076.5909014
f26e5efff19877bd,564661,14070.5221471
f26e5efff19877bd,381339,14066.7267174
f26e5efff19877bd,502657,14063.533736
f26e5efff19877bd,289246,14060.0191296
f26e5efff19877bd,405307,14054.9071566
f26e5efff19877bd,556475,14049.1906783
f26e5efff19877bd,585238,14049.1906783
f26e5efff19877bd,548503,14049.1906783
f26e5efff19877bd,548496,14049.1906783
f26e5efff19877bd,418264,14047.5620021
f26e5efff19877bd,443249,14047.5620021
f26e5efff19877bd,440551,14047.5620021
f26e5efff19877bd,440504,14047.5620021
f26e5efff19877bd,421096,14045.3852294
f26e5efff19877bd,438649,14045.3852294
f26e5efff19877bd,468901,14045.3852294
f26e5efff19877bd,372926,14045.3852294
f26e5efff19877bd,504527,14044.8371329
f26e5efff19877bd,502661,14034.3606875
f26e5efff19877bd,547311,14031.7764967
f26e5efff19877bd,517220,14031.7764967
f26e5efff19877bd,506755,14031.7764967
f26e5efff19877bd,517611,14031.7764967
f26e5efff19877bd,623919,14030.8786746
f26e5efff19877bd,559756,14030.8786746
f26e5efff19877bd,512186,14028.2979545
f26e5efff19877bd,611443,14023.0694058
f26e5efff19877bd,551369,14023.0694058
f26e5efff19877bd,494292,14023.0694058
f26e5efff19877bd,551364,14023.0694058
f26e5efff19877bd,517219,14023.0694058
f26e5efff19877bd,433841,14014.362315
f26e5efff19877bd,502742,14014.362315
f26e5efff19877bd,585684,14014.362315
f26e5efff19877bd,497635,14014.362315
f26e5efff19877bd,289245,14002.8749427
f26e5efff19877bd,517332,13990.4178152
f26e5efff19877bd,551507,13986.0642698
f26e5efff19877bd,494304,13986.0642698
f26e5efff19877bd,585683,13986.0642698
f26e5efff19877bd,517334,13986.0642698
f26e5efff19877bd,382806,13973.0873907
f26e5efff19877bd,425912,13947.9887819
f26e5efff19877bd,451827,13927.4433094
f26e5efff19877bd,530053,13926.2202361
f26e5efff19877bd,280675,13898.4245459
f26e5efff19877bd,575873,13893.0213677
f26e5efff19877bd,379525,13888.7636096
f26e5efff19877bd,414711,13880.0565188
f26e5efff19877bd,584609,13876.9014126
f26e5efff19877bd,338278,13873.7032468
f26e5efff19877bd,324272,13860.3906067
f26e5efff19877bd,531840,13858.1930044
f26e5efff19877bd,552867,13858.1930044
f26e5efff19877bd,487603,13858.1481134
f26e5efff19877bd,603593,13856.0162317
f26e5efff19877bd,506768,13855.5639225
f26e5efff19877bd,510587,13855.5639225
f26e5efff19877bd,376288,13854.3426645
f26e5efff19877bd,422083,13851.7584736
f26e5efff19877bd,556482,13829.44265
f26e5efff19877bd,442895,13827.2658773
f26e5efff19877bd,521876,13825.0891046
f26e5efff19877bd,477179,13820.7355592
f26e5efff19877bd,584587,13820.7355592
f26e5efff19877bd,441928,13794.6142867
f26e5efff19877bd,492661,13794.6142867
f26e5efff19877bd,591436,13792.437514
f26e5efff19877bd,465335,13783.6554655
f26e5efff19877bd,355744,13752.5760315
f26e5efff19877bd,355743,13739.5153953
f26e5efff19877bd,503274,13737.9432387
f26e5efff19877bd,442998,13732.5313715
f26e5efff19877bd,309958,13723.1693844
f26e5efff19877bd,546054,13708.0387752
f26e5efff19877bd,481632,13703.6852298
f26e5efff19877bd,297694,13702.2526749
f26e5efff19877bd,312225,13698.4333027
f26e5efff19877bd,375820,13695.6224754
f26e5efff19877bd,333491,13684.0103063
f26e5efff19877bd,341042,13675.8507393
f26e5efff19877bd,341043,13675.8507393
f26e5efff19877bd,375793,13675.1565178
f26e5efff19877bd,399980,13675.1565178
f26e5efff19877bd,399981,13675.1565178
f26e5efff19877bd,383498,13675.1565178
