User_id,Product_id,Score
d695494c85db0d7d,295690,4455.33128852
d695494c85db0d7d,295692,4441.48282986
d695494c85db0d7d,360550,4419.73698961
d695494c85db0d7d,312517,4378.44260659
d695494c85db0d7d,310423,4335.71424704
d695494c85db0d7d,234771,4321.26121298
d695494c85db0d7d,368459,4311.86404023
d695494c85db0d7d,364237,4286.89112754
d695494c85db0d7d,376942,4286.89112754
d695494c85db0d7d,338278,4274.45388945
d695494c85db0d7d,338259,4267.19566072
d695494c85db0d7d,338260,4265.13094157
d695494c85db0d7d,368468,4263.06622242
d695494c85db0d7d,349913,4254.49878889
d695494c85db0d7d,347724,4240.04575483
d695494c85db0d7d,368452,4238.93276038
d695494c85db0d7d,272472,4235.32390264
d695494c85db0d7d,368466,4232.73860292
d695494c85db0d7d,265690,4212.61199198
d695494c85db0d7d,289028,4207.48190579
d695494c85db0d7d,219361,4198.15895792
d695494c85db0d7d,289030,4197.15831004
d695494c85db0d7d,219362,4187.83536217
d695494c85db0d7d,287458,4187.83536217
d695494c85db0d7d,287459,4187.83536217
d695494c85db0d7d,234778,4185.77064301
d695494c85db0d7d,360544,4183.56344661
d695494c85db0d7d,358232,4177.01769307
d695494c85db0d7d,344614,4139.85274835
d695494c85db0d7d,338268,4139.85274835
d695494c85db0d7d,265694,4137.91219728
d695494c85db0d7d,295689,4136.84812601
d695494c85db0d7d,270835,4136.84812601
d695494c85db0d7d,338479,4135.72331005
d695494c85db0d7d,358231,4135.72331005
d695494c85db0d7d,344612,4135.72331005
d695494c85db0d7d,338487,4135.72331005
d695494c85db0d7d,338267,4135.72331005
d695494c85db0d7d,358230,4129.5291526
d695494c85db0d7d,338269,4129.5291526
d695494c85db0d7d,298862,4127.46443345
d695494c85db0d7d,298861,4127.46443345
d695494c85db0d7d,270840,4126.52453026
d695494c85db0d7d,270831,4126.52453026
d695494c85db0d7d,297694,4117.68066532
d695494c85db0d7d,269250,4092.9949505
d695494c85db0d7d,288153,4092.02953615
d695494c85db0d7d,295694,4090.17478953
d695494c85db0d7d,344609,4087.86486431
d695494c85db0d7d,344592,4078.54191644
d695494c85db0d7d,335440,4068.21832069
d695494c85db0d7d,344591,4068.21832069
d695494c85db0d7d,269309,4067.0549566
d695494c85db0d7d,349909,4066.88374166
d695494c85db0d7d,364231,4066.17126648
d695494c85db0d7d,330903,4059.37445575
d695494c85db0d7d,290019,4059.37445575
d695494c85db0d7d,269310,4052.60192254
d695494c85db0d7d,269306,4052.60192254
d695494c85db0d7d,344616,4045.48110833
d695494c85db0d7d,338472,4044.171831
d695494c85db0d7d,364980,4044.171831
d695494c85db0d7d,338482,4044.171831
d695494c85db0d7d,366024,4044.171831
d695494c85db0d7d,269307,4042.27832678
d695494c85db0d7d,330909,4040.79198339
d695494c85db0d7d,330917,4038.72726424
d695494c85db0d7d,364225,4029.71879694
d695494c85db0d7d,338471,4025.58935864
d695494c85db0d7d,364227,4025.58935864
d695494c85db0d7d,338483,4025.58935864
d695494c85db0d7d,272449,4025.58935864
d695494c85db0d7d,364218,4021.45992034
d695494c85db0d7d,344626,4019.39520119
d695494c85db0d7d,364226,4017.33048204
d695494c85db0d7d,364228,4017.33048204
d695494c85db0d7d,272486,4017.33048204
d695494c85db0d7d,338489,4017.33048204
d695494c85db0d7d,338491,4017.33048204
d695494c85db0d7d,338490,4017.33048204
d695494c85db0d7d,338468,4017.33048204
d695494c85db0d7d,349916,4011.77949235
d695494c85db0d7d,349918,4011.77949235
d695494c85db0d7d,219307,4003.80492602
d695494c85db0d7d,243194,3993.48133027
d695494c85db0d7d,347739,3984.93814339
d695494c85db0d7d,344595,3980.04083812
d695494c85db0d7d,338324,3974.66554587
d695494c85db0d7d,363740,3968.40796503
d695494c85db0d7d,397441,3968.40796503
d695494c85db0d7d,338325,3964.27852673
d695494c85db0d7d,345037,3964.27852673
d695494c85db0d7d,280670,3961.639605
d695494c85db0d7d,363739,3960.14908843
d695494c85db0d7d,397442,3958.08436928
d695494c85db0d7d,355743,3956.91256822
d695494c85db0d7d,297697,3954.25522775
d695494c85db0d7d,297698,3954.25522775
d695494c85db0d7d,280687,3946.12249967
d695494c85db0d7d,355744,3936.26537671
d695494c85db0d7d,236648,3932.17049836
d695494c85db0d7d,328628,3917.68999364
d695494c85db0d7d,318935,3916.33114645
d695494c85db0d7d,355758,3915.55476182
d695494c85db0d7d,355745,3913.49004266
d695494c85db0d7d,289222,3910.136989
d695494c85db0d7d,280675,3908.526905
d695494c85db0d7d,341042,3908.36704577
d695494c85db0d7d,341043,3908.36704577
d695494c85db0d7d,333491,3908.36704577
d695494c85db0d7d,468902,3907.01662831
d695494c85db0d7d,271648,3903.62951902
d695494c85db0d7d,271646,3903.62951902
d695494c85db0d7d,289240,3903.33339543
d695494c85db0d7d,330922,3902.14317563
d695494c85db0d7d,338524,3898.678219
d695494c85db0d7d,289248,3897.13923797
d695494c85db0d7d,289247,3897.13923797
d695494c85db0d7d,289235,3897.13923797
d695494c85db0d7d,312225,3893.91401171
d695494c85db0d7d,252378,3881.5256968
d695494c85db0d7d,298726,3881.5256968
d695494c85db0d7d,309958,3881.5256968
d695494c85db0d7d,468901,3874.73656372
d695494c85db0d7d,338515,3871.77344665
d695494c85db0d7d,219334,3858.24789064
d695494c85db0d7d,269260,3856.65869129
d695494c85db0d7d,381339,3854.49890394
d695494c85db0d7d,470702,3850.0608362
d695494c85db0d7d,440515,3850.0608362
d695494c85db0d7d,298729,3850.0608362
d695494c85db0d7d,399074,3850.0608362
d695494c85db0d7d,219335,3849.98901403
d695494c85db0d7d,330916,3848.97819045
d695494c85db0d7d,574372,3844.35315506
d695494c85db0d7d,370152,3841.86538298
d695494c85db0d7d,308965,3839.47794093
d695494c85db0d7d,448192,3838.62424598
d695494c85db0d7d,289246,3837.78009533
d695494c85db0d7d,330915,3836.58987554
d695494c85db0d7d,448181,3835.60780214
d695494c85db0d7d,440548,3835.60780214
d695494c85db0d7d,443249,3832.5424351
d695494c85db0d7d,308966,3831.21906433
d695494c85db0d7d,405319,3828.30065023
d695494c85db0d7d,405307,3827.34892553
d695494c85db0d7d,372926,3825.28420638
d695494c85db0d7d,269305,3824.33566006
d695494c85db0d7d,418264,3823.21948723
d695494c85db0d7d,421096,3823.21948723
d695494c85db0d7d,440551,3823.21948723
d695494c85db0d7d,438649,3823.21948723
d695494c85db0d7d,440504,3823.21948723
d695494c85db0d7d,399078,3823.21948723
d695494c85db0d7d,304833,3814.06485783
d695494c85db0d7d,307236,3812.80551578
d695494c85db0d7d,330908,3803.91969501
d695494c85db0d7d,253879,3801.62374939
d695494c85db0d7d,265675,3799.55903024
d695494c85db0d7d,338234,3798.06430902
d695494c85db0d7d,304040,3797.49431109
d695494c85db0d7d,269264,3797.49431109
d695494c85db0d7d,289237,3793.19944402
