User_id,Product_id,Score
efd1dc2bd87d6abc,277937,8312.88490894
efd1dc2bd87d6abc,500591,7785.26562494
efd1dc2bd87d6abc,388570,7785.26562494
efd1dc2bd87d6abc,500593,7782.15510831
efd1dc2bd87d6abc,500592,7782.15510831
efd1dc2bd87d6abc,306741,7748.0582497
efd1dc2bd87d6abc,375818,7673.18337745
efd1dc2bd87d6abc,301096,7625.19284281
efd1dc2bd87d6abc,425651,7612.09131502
efd1dc2bd87d6abc,383671,7603.34933784
efd1dc2bd87d6abc,392579,7245.10118275
efd1dc2bd87d6abc,500577,7229.57021261
efd1dc2bd87d6abc,500579,7226.45969598
efd1dc2bd87d6abc,500578,7226.45969598
efd1dc2bd87d6abc,304524,7068.54372767
efd1dc2bd87d6abc,371421,7060.96773909
efd1dc2bd87d6abc,399976,7056.41778527
efd1dc2bd87d6abc,468914,7056.41778527
efd1dc2bd87d6abc,304526,7056.30196414
efd1dc2bd87d6abc,334410,7021.63430707
efd1dc2bd87d6abc,399983,6987.01443501
efd1dc2bd87d6abc,104439,6967.78219179
efd1dc2bd87d6abc,468907,6942.88392827
efd1dc2bd87d6abc,375820,6942.68362528
efd1dc2bd87d6abc,399966,6938.21815332
efd1dc2bd87d6abc,468918,6938.21815332
efd1dc2bd87d6abc,375793,6936.66289501
efd1dc2bd87d6abc,399980,6936.66289501
efd1dc2bd87d6abc,399981,6936.66289501
efd1dc2bd87d6abc,383498,6936.66289501
efd1dc2bd87d6abc,468916,6933.55237838
efd1dc2bd87d6abc,468915,6933.55237838
efd1dc2bd87d6abc,383511,6933.55237838
efd1dc2bd87d6abc,375812,6933.55237838
efd1dc2bd87d6abc,409081,6933.55237838
efd1dc2bd87d6abc,468904,6933.55237838
efd1dc2bd87d6abc,399969,6933.55237838
efd1dc2bd87d6abc,468899,6933.55237838
efd1dc2bd87d6abc,468898,6933.55237838
efd1dc2bd87d6abc,468909,6933.55237838
efd1dc2bd87d6abc,468892,6933.55237838
efd1dc2bd87d6abc,468928,6933.55237838
efd1dc2bd87d6abc,363923,6933.55237838
efd1dc2bd87d6abc,383497,6933.55237838
efd1dc2bd87d6abc,498011,6924.24244149
efd1dc2bd87d6abc,480607,6924.24244149
efd1dc2bd87d6abc,548343,6921.9722395
efd1dc2bd87d6abc,509638,6921.87415899
efd1dc2bd87d6abc,594918,6917.30646456
efd1dc2bd87d6abc,509639,6914.9108916
efd1dc2bd87d6abc,498024,6914.9108916
efd1dc2bd87d6abc,312250,6899.75430659
efd1dc2bd87d6abc,448184,6897.05020746
efd1dc2bd87d6abc,468897,6891.29091482
efd1dc2bd87d6abc,383509,6881.95936493
efd1dc2bd87d6abc,383508,6881.95936493
efd1dc2bd87d6abc,375815,6873.76483233
efd1dc2bd87d6abc,468913,6873.76483233
efd1dc2bd87d6abc,399977,6868.81480307
efd1dc2bd87d6abc,468896,6867.54379907
efd1dc2bd87d6abc,468926,6867.54379907
efd1dc2bd87d6abc,383662,6860.60782214
efd1dc2bd87d6abc,468900,6858.21224918
efd1dc2bd87d6abc,468908,6858.21224918
efd1dc2bd87d6abc,468893,6858.21224918
efd1dc2bd87d6abc,468894,6858.21224918
efd1dc2bd87d6abc,445338,6858.21224918
efd1dc2bd87d6abc,383487,6858.21224918
efd1dc2bd87d6abc,399979,6858.21224918
efd1dc2bd87d6abc,468927,6858.21224918
efd1dc2bd87d6abc,585695,6855.12334556
efd1dc2bd87d6abc,498023,6848.9023123
efd1dc2bd87d6abc,594934,6845.07685199
efd1dc2bd87d6abc,585693,6839.57076241
efd1dc2bd87d6abc,174151,6829.15982989
efd1dc2bd87d6abc,257208,6815.08262751
efd1dc2bd87d6abc,215625,6811.41903575
efd1dc2bd87d6abc,302799,6810.80537414
efd1dc2bd87d6abc,174141,6810.74993317
efd1dc2bd87d6abc,174139,6789.860131
efd1dc2bd87d6abc,174116,6789.860131
efd1dc2bd87d6abc,174155,6789.860131
efd1dc2bd87d6abc,312225,6781.9489449
efd1dc2bd87d6abc,309958,6781.23400122
efd1dc2bd87d6abc,341042,6778.83842827
efd1dc2bd87d6abc,341043,6778.83842827
efd1dc2bd87d6abc,252378,6778.83842827
efd1dc2bd87d6abc,298726,6778.83842827
efd1dc2bd87d6abc,333491,6778.83842827
efd1dc2bd87d6abc,328628,6778.83842827
efd1dc2bd87d6abc,278749,6726.7836742
efd1dc2bd87d6abc,287746,6726.7836742
efd1dc2bd87d6abc,314113,6724.38810124
efd1dc2bd87d6abc,310704,6724.38810124
efd1dc2bd87d6abc,321756,6724.35666882
efd1dc2bd87d6abc,263292,6712.82984896
efd1dc2bd87d6abc,247848,6712.62954597
efd1dc2bd87d6abc,328614,6707.19247529
efd1dc2bd87d6abc,280573,6705.89387203
efd1dc2bd87d6abc,296227,6705.89387203
efd1dc2bd87d6abc,290142,6705.89387203
efd1dc2bd87d6abc,356102,6705.89387203
efd1dc2bd87d6abc,309709,6705.89387203
