User_id,Product_id,Score
5e7d3d2618583d5d,468904,15570.5297291
5e7d3d2618583d5d,468907,15544.2864442
5e7d3d2618583d5d,468892,15397.6697139
5e7d3d2618583d5d,468915,15388.9219523
5e7d3d2618583d5d,399969,15388.9219523
5e7d3d2618583d5d,468918,15388.9219523
5e7d3d2618583d5d,399966,15388.9219523
5e7d3d2618583d5d,399980,15386.7350119
5e7d3d2618583d5d,399981,15386.7350119
5e7d3d2618583d5d,383498,15386.7350119
5e7d3d2618583d5d,399976,15386.7350119
5e7d3d2618583d5d,468914,15386.7350119
5e7d3d2618583d5d,468916,15367.0525482
5e7d3d2618583d5d,383511,15367.0525482
5e7d3d2618583d5d,468899,15367.0525482
5e7d3d2618583d5d,468898,15367.0525482
5e7d3d2618583d5d,468909,15367.0525482
5e7d3d2618583d5d,468928,15367.0525482
5e7d3d2618583d5d,363923,15367.0525482
5e7d3d2618583d5d,383497,15367.0525482
5e7d3d2618583d5d,375820,15339.7581447
5e7d3d2618583d5d,468902,15218.8425219
5e7d3d2618583d5d,375812,15164.883082
5e7d3d2618583d5d,409081,15164.883082
5e7d3d2618583d5d,375793,15162.6961416
5e7d3d2618583d5d,375818,15128.3261175
5e7d3d2618583d5d,509638,15036.5142424
5e7d3d2618583d5d,370152,15032.140096
5e7d3d2618583d5d,468901,15030.6739238
5e7d3d2618583d5d,381339,14994.8036516
5e7d3d2618583d5d,448192,14961.5000203
5e7d3d2618583d5d,509639,14874.5889292
5e7d3d2618583d5d,405319,14866.9639304
5e7d3d2618583d5d,399078,14832.8783385
5e7d3d2618583d5d,443249,14831.3124205
5e7d3d2618583d5d,418264,14821.9436364
5e7d3d2618583d5d,448181,14821.9436364
5e7d3d2618583d5d,440548,14821.9436364
5e7d3d2618583d5d,440504,14821.9436364
5e7d3d2618583d5d,405307,14821.9436364
5e7d3d2618583d5d,372926,14806.6350535
5e7d3d2618583d5d,470702,14802.2611727
5e7d3d2618583d5d,440515,14802.2611727
5e7d3d2618583d5d,298729,14802.2611727
5e7d3d2618583d5d,399074,14802.2611727
5e7d3d2618583d5d,421096,14778.2048282
5e7d3d2618583d5d,440551,14778.2048282
5e7d3d2618583d5d,438649,14778.2048282
