User_id,Product_id,Score
c67c94021a487583,360544,6141.0992197
c67c94021a487583,338268,6137.8857193
c67c94021a487583,338269,6116.2958671
c67c94021a487583,344626,6116.2958671
c67c94021a487583,338468,6116.2958671
c67c94021a487583,338479,6094.7060149
c67c94021a487583,338489,6094.7060149
c67c94021a487583,338490,6094.7060149
c67c94021a487583,338267,6094.7060149
c67c94021a487583,364231,5998.37690526
c67c94021a487583,338278,5974.68393655
c67c94021a487583,364237,5918.32103092
c67c94021a487583,368459,5918.32103092
c67c94021a487583,376942,5918.32103092
c67c94021a487583,338472,5918.32103092
c67c94021a487583,364980,5918.32103092
c67c94021a487583,364225,5918.32103092
c67c94021a487583,298861,5918.32103092
c67c94021a487583,344614,5918.32103092
c67c94021a487583,338482,5918.32103092
c67c94021a487583,366024,5918.32103092
c67c94021a487583,338491,5896.73117872
c67c94021a487583,349909,5875.14132652
c67c94021a487583,338471,5875.14132652
c67c94021a487583,358231,5875.14132652
c67c94021a487583,358230,5875.14132652
c67c94021a487583,358232,5875.14132652
c67c94021a487583,360550,5875.14132652
c67c94021a487583,364226,5875.14132652
c67c94021a487583,312517,5875.14132652
c67c94021a487583,364228,5875.14132652
c67c94021a487583,364227,5875.14132652
c67c94021a487583,272486,5875.14132652
c67c94021a487583,298862,5875.14132652
c67c94021a487583,344612,5875.14132652
c67c94021a487583,344616,5875.14132652
c67c94021a487583,338483,5875.14132652
c67c94021a487583,338487,5875.14132652
c67c94021a487583,338259,5875.14132652
c67c94021a487583,364218,5875.14132652
c67c94021a487583,338260,5875.14132652
c67c94021a487583,368468,5875.14132652
c67c94021a487583,272449,5875.14132652
c67c94021a487583,219307,5861.48903826
c67c94021a487583,265690,5861.48903826
c67c94021a487583,363740,5830.20245496
c67c94021a487583,310423,5830.20245496
c67c94021a487583,344592,5830.20245496
c67c94021a487583,234771,5830.20245496
c67c94021a487583,269250,5830.20245496
c67c94021a487583,397441,5830.20245496
c67c94021a487583,344609,5830.20245496
c67c94021a487583,287458,5818.30933386
