User_id,Product_id,Interaction_id,Timestamp
efd1dc2bd87d6abc,277937,1,2015-01-07 17:10:21
efd1dc2bd87d6abc,277937,1,2015-01-07 17:30:16
efd1dc2bd87d6abc,277937,1,2015-01-11 15:53:09
efd1dc2bd87d6abc,364218,1,2015-01-10 20:36:14
efd1dc2bd87d6abc,277937,1,2015-01-07 17:21:47
efd1dc2bd87d6abc,277937,1,2015-01-07 17:42:48
efd1dc2bd87d6abc,277937,1,2015-01-07 17:18:02
efd1dc2bd87d6abc,321756,1,2015-01-22 04:43:41
efd1dc2bd87d6abc,277937,1,2015-01-07 16:59:48
efd1dc2bd87d6abc,277937,1,2015-01-07 17:17:40
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:19
efd1dc2bd87d6abc,277937,1,2015-01-07 17:28:05
efd1dc2bd87d6abc,635331,1,2015-02-13 10:12:01
efd1dc2bd87d6abc,277937,1,2015-01-07 17:03:59
efd1dc2bd87d6abc,277937,1,2015-01-07 17:39:16
efd1dc2bd87d6abc,355401,1,2015-01-10 20:38:05
efd1dc2bd87d6abc,253512,1,2015-01-10 20:34:08
efd1dc2bd87d6abc,277937,1,2015-01-07 17:30:25
efd1dc2bd87d6abc,277937,1,2015-01-07 17:24:40
efd1dc2bd87d6abc,277937,1,2015-01-07 17:40:14
efd1dc2bd87d6abc,277937,1,2015-01-07 17:23:31
efd1dc2bd87d6abc,383671,1,2015-01-07 17:05:02
efd1dc2bd87d6abc,277937,1,2015-01-07 17:18:21
efd1dc2bd87d6abc,277937,1,2015-01-07 17:09:05
efd1dc2bd87d6abc,277937,1,2015-01-07 17:20:41
efd1dc2bd87d6abc,228268,1,2015-01-10 20:29:48
efd1dc2bd87d6abc,277937,1,2015-01-07 17:38:28
efd1dc2bd87d6abc,277937,1,2015-01-07 17:36:30
efd1dc2bd87d6abc,448184,1,2015-01-10 20:35:06
efd1dc2bd87d6abc,277937,1,2015-01-07 16:58:55
efd1dc2bd87d6abc,548162,1,2015-01-10 20:36:30
efd1dc2bd87d6abc,167433,1,2015-01-22 04:48:17
efd1dc2bd87d6abc,277937,1,2015-01-07 17:19:16
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:47
efd1dc2bd87d6abc,277937,1,2015-01-07 17:12:57
efd1dc2bd87d6abc,277937,1,2015-01-07 17:42:13
efd1dc2bd87d6abc,425651,1,2015-01-03 04:07:02
efd1dc2bd87d6abc,277937,1,2015-01-07 17:48:14
efd1dc2bd87d6abc,348954,1,2015-01-10 20:40:13
efd1dc2bd87d6abc,277937,1,2015-01-07 17:42:23
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:56
efd1dc2bd87d6abc,277937,1,2015-01-07 17:15:50
efd1dc2bd87d6abc,489124,1,2015-01-10 20:40:19
efd1dc2bd87d6abc,277937,1,2015-01-07 17:19:29
efd1dc2bd87d6abc,277937,1,2015-01-07 17:42:37
efd1dc2bd87d6abc,605684,1,2015-01-22 04:42:48
efd1dc2bd87d6abc,277937,1,2015-01-07 17:39:50
efd1dc2bd87d6abc,348773,1,2015-01-10 20:35:02
efd1dc2bd87d6abc,425651,1,2015-01-03 03:14:17
efd1dc2bd87d6abc,277937,1,2015-01-07 17:14:58
efd1dc2bd87d6abc,277937,1,2015-01-07 17:25:52
efd1dc2bd87d6abc,489119,1,2015-02-12 03:03:14
efd1dc2bd87d6abc,277937,1,2015-01-07 17:48:34
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:03
efd1dc2bd87d6abc,277937,1,2015-01-07 17:18:18
efd1dc2bd87d6abc,277937,1,2015-01-07 17:27:31
efd1dc2bd87d6abc,430393,1,2015-01-10 20:31:33
efd1dc2bd87d6abc,277937,1,2015-01-07 17:21:34
efd1dc2bd87d6abc,304524,1,2015-01-07 17:13:06
efd1dc2bd87d6abc,277937,2,2015-01-12 13:31:26
efd1dc2bd87d6abc,277937,1,2015-01-07 16:58:25
efd1dc2bd87d6abc,277937,1,2015-01-07 17:14:07
efd1dc2bd87d6abc,306741,1,2015-01-07 17:06:02
efd1dc2bd87d6abc,489124,1,2015-02-12 03:10:32
efd1dc2bd87d6abc,277937,1,2015-01-07 17:43:03
efd1dc2bd87d6abc,489124,1,2015-02-13 10:11:29
efd1dc2bd87d6abc,277937,1,2015-01-07 17:13:30
efd1dc2bd87d6abc,480840,1,2015-01-10 20:31:38
efd1dc2bd87d6abc,277937,1,2015-01-07 17:38:08
efd1dc2bd87d6abc,277937,1,2015-01-07 16:59:43
efd1dc2bd87d6abc,277937,1,2015-01-07 16:58:35
efd1dc2bd87d6abc,277937,1,2015-01-07 17:11:15
efd1dc2bd87d6abc,277937,1,2015-01-07 17:37:45
efd1dc2bd87d6abc,431676,1,2015-01-10 20:33:19
efd1dc2bd87d6abc,265675,1,2015-01-22 04:47:37
efd1dc2bd87d6abc,277937,1,2015-01-07 17:22:24
efd1dc2bd87d6abc,277937,1,2015-01-07 17:17:15
efd1dc2bd87d6abc,277937,1,2015-01-07 17:12:30
efd1dc2bd87d6abc,277937,1,2015-01-07 17:26:58
efd1dc2bd87d6abc,425651,1,2015-01-03 02:38:21
efd1dc2bd87d6abc,277937,1,2015-01-07 17:55:06
efd1dc2bd87d6abc,277937,1,2015-01-07 17:11:20
efd1dc2bd87d6abc,236648,1,2015-01-22 04:44:44
efd1dc2bd87d6abc,335440,1,2015-01-22 04:51:11
efd1dc2bd87d6abc,277937,1,2015-01-07 16:59:27
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:48
efd1dc2bd87d6abc,277937,1,2015-01-07 17:21:10
efd1dc2bd87d6abc,277937,1,2015-01-07 17:04:43
efd1dc2bd87d6abc,277937,1,2015-01-07 17:36:09
efd1dc2bd87d6abc,344591,1,2015-01-22 04:37:32
efd1dc2bd87d6abc,277937,1,2015-01-07 16:55:18
efd1dc2bd87d6abc,277937,1,2015-01-07 17:10:24
efd1dc2bd87d6abc,277937,1,2015-01-07 17:26:02
efd1dc2bd87d6abc,277937,1,2015-01-07 17:26:19
efd1dc2bd87d6abc,277937,1,2015-01-07 17:45:24
