User_id,Product_id,Interaction_id,Timestamp
5e7d3d2618583d5d,399966,1,2015-01-08 18:13:29
5e7d3d2618583d5d,468908,1,2015-01-07 18:45:30
5e7d3d2618583d5d,468907,1,2015-01-10 17:30:36
5e7d3d2618583d5d,468896,1,2015-01-08 07:32:15
5e7d3d2618583d5d,468892,1,2015-01-08 18:08:21
5e7d3d2618583d5d,414711,1,2015-01-06 18:30:18
5e7d3d2618583d5d,370152,1,2015-01-06 09:28:13
5e7d3d2618583d5d,468892,1,2015-01-11 19:02:36
5e7d3d2618583d5d,288153,2,2015-01-02 13:43:44
5e7d3d2618583d5d,215625,2,2015-01-02 09:13:41
5e7d3d2618583d5d,166623,2,2015-01-12 04:48:51
5e7d3d2618583d5d,280671,2,2015-01-02 09:12:00
5e7d3d2618583d5d,468914,2,2015-01-12 15:45:01
5e7d3d2618583d5d,166524,2,2015-01-02 13:39:45
5e7d3d2618583d5d,166621,2,2015-01-02 13:41:30
5e7d3d2618583d5d,468915,2,2015-01-12 15:46:10
5e7d3d2618583d5d,363323,2,2015-01-09 15:34:03
5e7d3d2618583d5d,468907,1,2015-01-12 18:47:34
5e7d3d2618583d5d,468899,1,2015-01-08 18:29:47
5e7d3d2618583d5d,468904,1,2015-01-07 18:44:38
5e7d3d2618583d5d,468907,2,2015-01-07 18:44:40
5e7d3d2618583d5d,417421,2,2015-01-09 15:32:44
5e7d3d2618583d5d,468900,2,2015-01-08 18:06:55
5e7d3d2618583d5d,523103,2,2015-01-12 15:41:28
5e7d3d2618583d5d,399983,2,2015-01-02 13:42:41
5e7d3d2618583d5d,166507,2,2015-01-02 09:10:56
5e7d3d2618583d5d,468899,2,2015-01-11 19:02:15
5e7d3d2618583d5d,468904,2,2015-01-10 17:30:10
5e7d3d2618583d5d,509639,2,2015-01-12 17:30:24
5e7d3d2618583d5d,357088,2,2015-01-12 15:43:01
