User_id,Product_id,Interaction_id,Timestamp
a74c5462548f0690,556482,1,2015-01-25 03:34:37
a74c5462548f0690,544682,1,2015-01-23 13:48:37
a74c5462548f0690,496423,1,2015-01-23 13:53:47
a74c5462548f0690,419683,1,2015-01-23 13:54:07
a74c5462548f0690,556539,1,2015-01-20 08:30:04
a74c5462548f0690,470133,1,2015-01-23 14:00:13
a74c5462548f0690,543911,1,2015-01-23 14:02:58
a74c5462548f0690,594902,1,2015-01-23 13:55:30
a74c5462548f0690,348297,1,2015-01-25 15:50:10
a74c5462548f0690,556539,1,2015-01-20 08:36:19
a74c5462548f0690,548507,1,2015-01-23 14:00:47
a74c5462548f0690,348297,1,2015-01-23 14:01:59
a74c5462548f0690,510341,1,2015-01-23 13:54:31
a74c5462548f0690,556536,1,2015-01-20 08:34:44
a74c5462548f0690,556540,1,2015-01-25 03:35:16
a74c5462548f0690,556539,1,2015-01-21 12:07:25
a74c5462548f0690,355364,1,2015-01-23 13:58:08
a74c5462548f0690,439958,1,2015-01-23 13:47:38
a74c5462548f0690,492661,1,2015-01-25 03:16:37
a74c5462548f0690,597940,1,2015-01-22 13:51:16
a74c5462548f0690,546054,1,2015-01-23 13:54:55
a74c5462548f0690,548509,1,2015-01-23 14:03:14
a74c5462548f0690,585238,1,2015-01-25 03:47:02
a74c5462548f0690,578477,1,2015-01-25 03:28:14
a74c5462548f0690,506768,1,2015-01-20 05:55:28
a74c5462548f0690,398985,1,2015-01-22 14:43:48
a74c5462548f0690,290625,1,2015-01-25 03:15:13
a74c5462548f0690,597940,1,2015-01-25 03:16:09
a74c5462548f0690,348297,1,2015-01-23 13:55:07
a74c5462548f0690,548507,1,2015-01-22 13:51:28
a74c5462548f0690,556482,1,2015-01-25 03:35:46
a74c5462548f0690,506767,2,2015-01-23 11:13:43
a74c5462548f0690,556539,2,2015-01-25 14:28:06
a74c5462548f0690,556482,2,2015-01-25 14:33:49
a74c5462548f0690,556536,2,2015-01-25 14:37:31
a74c5462548f0690,443267,2,2015-01-25 14:33:01
