User_id,Product_id,Interaction_id,Timestamp
8dae47c17a4bf219,618411,1,2015-01-20 04:56:13
8dae47c17a4bf219,548496,1,2015-01-20 05:02:28
8dae47c17a4bf219,618415,1,2015-01-20 04:56:05
8dae47c17a4bf219,275552,2,2015-01-23 06:28:46
8dae47c17a4bf219,433222,2,2015-01-23 06:22:44
8dae47c17a4bf219,168700,2,2015-01-23 06:20:27
8dae47c17a4bf219,376026,2,2015-01-23 06:24:42
8dae47c17a4bf219,168694,1,2015-01-19 08:24:26
8dae47c17a4bf219,540790,1,2015-01-20 04:56:34
8dae47c17a4bf219,409028,2,2015-01-23 06:21:30
8dae47c17a4bf219,315783,2,2015-01-23 06:29:43
8dae47c17a4bf219,237575,2,2015-01-27 06:46:36
8dae47c17a4bf219,257208,2,2015-01-23 06:26:36
