User_id,Product_id,Interaction_id,Timestamp
d3e28b084c44e93d,299948,1,2015-01-03 10:17:28
d3e28b084c44e93d,383662,1,2015-01-03 09:19:18
d3e28b084c44e93d,575157,1,2015-01-08 05:08:17
d3e28b084c44e93d,443281,1,2015-01-03 10:18:27
d3e28b084c44e93d,440539,1,2015-01-03 09:35:40
d3e28b084c44e93d,575873,1,2015-01-11 18:59:07
d3e28b084c44e93d,445202,1,2015-01-03 09:38:25
d3e28b084c44e93d,541451,1,2015-01-03 17:00:40
d3e28b084c44e93d,524095,1,2015-01-03 04:06:03
d3e28b084c44e93d,518946,1,2015-01-03 11:15:45
d3e28b084c44e93d,518936,1,2015-01-03 11:15:36
d3e28b084c44e93d,483168,1,2015-01-03 10:30:55
d3e28b084c44e93d,565465,1,2015-01-03 09:32:48
d3e28b084c44e93d,419660,1,2015-01-03 10:16:04
d3e28b084c44e93d,477170,1,2015-01-03 11:13:53
d3e28b084c44e93d,551364,1,2015-01-03 10:17:39
d3e28b084c44e93d,304833,1,2015-01-03 10:36:18
d3e28b084c44e93d,518944,1,2015-01-03 11:19:39
d3e28b084c44e93d,440535,1,2015-01-10 05:54:54
d3e28b084c44e93d,575162,1,2015-01-08 14:55:43
d3e28b084c44e93d,575162,1,2015-01-03 10:12:20
d3e28b084c44e93d,383478,1,2015-01-03 03:47:05
d3e28b084c44e93d,444079,1,2015-01-03 03:38:13
d3e28b084c44e93d,518950,1,2015-01-03 11:20:24
d3e28b084c44e93d,494314,1,2015-01-03 11:20:04
d3e28b084c44e93d,86709,1,2015-01-03 03:59:16
d3e28b084c44e93d,422076,1,2015-01-03 11:13:18
d3e28b084c44e93d,518935,1,2015-01-03 11:15:34
d3e28b084c44e93d,247239,1,2015-01-03 09:47:54
d3e28b084c44e93d,434574,1,2015-01-03 11:07:42
d3e28b084c44e93d,445338,1,2015-01-03 09:48:47
d3e28b084c44e93d,328614,1,2015-01-03 10:18:31
d3e28b084c44e93d,556986,1,2015-01-03 10:05:01
d3e28b084c44e93d,402164,1,2015-01-03 10:04:57
d3e28b084c44e93d,575162,1,2015-01-08 05:04:00
d3e28b084c44e93d,483179,1,2015-01-03 10:15:54
d3e28b084c44e93d,531840,1,2015-01-03 10:10:27
d3e28b084c44e93d,383509,1,2015-01-06 13:34:00
d3e28b084c44e93d,421096,1,2015-01-03 11:16:15
d3e28b084c44e93d,524088,1,2015-01-03 04:10:49
d3e28b084c44e93d,575162,1,2015-01-08 14:55:14
d3e28b084c44e93d,338513,1,2015-01-03 10:11:00
d3e28b084c44e93d,402164,1,2015-01-13 19:25:50
d3e28b084c44e93d,562239,1,2015-01-03 03:38:10
d3e28b084c44e93d,548503,1,2015-01-03 11:31:30
d3e28b084c44e93d,483170,1,2015-01-03 10:30:51
d3e28b084c44e93d,518936,1,2015-01-08 14:49:54
d3e28b084c44e93d,402164,2,2015-01-03 14:03:35
d3e28b084c44e93d,483179,2,2015-01-09 17:02:46
d3e28b084c44e93d,565463,2,2015-01-07 12:46:51
d3e28b084c44e93d,338307,2,2015-01-03 14:05:54
d3e28b084c44e93d,338513,2,2015-01-07 12:40:52
d3e28b084c44e93d,440535,2,2015-01-11 10:59:22
d3e28b084c44e93d,383509,2,2015-01-06 13:28:33
d3e28b084c44e93d,368468,2,2015-01-07 12:52:20
d3e28b084c44e93d,338308,2,2015-01-06 06:00:02
d3e28b084c44e93d,556986,2,2015-01-03 14:07:02
d3e28b084c44e93d,531840,2,2015-01-03 14:07:12
d3e28b084c44e93d,440539,2,2015-01-08 14:56:48
d3e28b084c44e93d,281862,2,2015-01-09 17:00:11
d3e28b084c44e93d,518943,2,2015-01-08 14:24:32
d3e28b084c44e93d,341042,1,2015-01-03 10:22:03
d3e28b084c44e93d,186489,1,2015-01-03 03:41:18
d3e28b084c44e93d,575873,1,2015-01-10 10:05:56
d3e28b084c44e93d,415703,1,2015-01-03 10:31:31
d3e28b084c44e93d,544682,1,2015-01-03 10:40:15
d3e28b084c44e93d,402164,1,2015-01-03 09:48:02
d3e28b084c44e93d,535066,1,2015-01-03 10:15:12
d3e28b084c44e93d,445204,1,2015-01-03 03:37:14
d3e28b084c44e93d,338308,1,2015-01-03 10:41:25
d3e28b084c44e93d,548503,1,2015-01-03 11:31:06
d3e28b084c44e93d,575162,1,2015-01-08 06:52:29
d3e28b084c44e93d,434574,1,2015-01-03 11:03:18
d3e28b084c44e93d,518948,1,2015-01-03 11:10:53
d3e28b084c44e93d,338307,1,2015-01-07 16:53:51
d3e28b084c44e93d,440535,1,2015-01-08 14:44:01
d3e28b084c44e93d,518942,1,2015-01-03 11:11:00
d3e28b084c44e93d,369290,1,2015-01-03 09:15:16
d3e28b084c44e93d,440535,1,2015-01-03 09:35:41
d3e28b084c44e93d,328628,1,2015-01-03 10:09:21
d3e28b084c44e93d,247239,1,2015-01-03 10:00:56
d3e28b084c44e93d,383508,1,2015-01-06 13:30:00
d3e28b084c44e93d,440508,1,2015-01-03 10:01:26
d3e28b084c44e93d,594922,1,2015-01-03 11:20:38
d3e28b084c44e93d,594934,1,2015-01-03 09:24:09
d3e28b084c44e93d,399981,1,2015-01-03 08:54:11
d3e28b084c44e93d,518930,1,2015-01-03 11:20:05
d3e28b084c44e93d,575162,1,2015-01-08 14:16:50
d3e28b084c44e93d,399980,1,2015-01-03 08:53:49
d3e28b084c44e93d,524087,1,2015-01-03 04:10:50
d3e28b084c44e93d,341043,1,2015-01-03 10:22:02
d3e28b084c44e93d,440535,1,2015-01-09 19:09:11
d3e28b084c44e93d,518942,1,2015-01-08 14:47:54
d3e28b084c44e93d,338307,1,2015-01-03 10:37:35
d3e28b084c44e93d,509639,1,2015-01-03 08:53:03
d3e28b084c44e93d,518943,1,2015-01-03 11:19:38
d3e28b084c44e93d,339850,1,2015-01-03 10:41:01
d3e28b084c44e93d,440535,1,2015-01-09 13:36:17
d3e28b084c44e93d,517220,1,2015-01-03 10:10:49
d3e28b084c44e93d,483179,1,2015-01-09 17:10:40
d3e28b084c44e93d,406771,2,2015-01-03 14:08:55
d3e28b084c44e93d,509639,2,2015-01-09 16:55:10
d3e28b084c44e93d,440508,2,2015-01-03 14:02:37
d3e28b084c44e93d,345037,2,2015-01-08 18:03:53
d3e28b084c44e93d,518942,2,2015-01-08 14:51:38
d3e28b084c44e93d,399980,2,2015-01-03 14:03:21
d3e28b084c44e93d,518936,2,2015-01-08 14:49:43
d3e28b084c44e93d,575873,2,2015-01-10 10:01:24
d3e28b084c44e93d,575162,2,2015-01-09 16:56:05
d3e28b084c44e93d,338260,2,2015-01-03 14:08:24
